Description,Chamber,Created date,Energy Policy Index,URL
An Act providing for patient access to diagnostics and treatments for Lyme disease and related tick-borne illnesses; and requiring health care policies to provide certain coverage.,Senate,2022-04-06,0.7665,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1188&pn=1548
"An Act providing for privacy, transparency and compensation regarding the disclosure of information collected by genetic material testing entities; and providing for powers and duties of the Office of Attorney General.",House,2022-01-26,0.7611,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2283&pn=2665
"An Act amending the act of December 20, 1985 (P.L.457, No.112), known as the Medical Practice Act of 1985, further providing for definitions; providing for anesthesiologist assistants and for regulation of anesthesia services; and making an editorial change.",Senate,2022-06-02,0.7205,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1258&pn=1696
"An Act amending the act of April 9, 1929 (P.L.343, No.176), known as The Fiscal Code, in emergency COVID-19 response, providing for COVID-19 Start-Up Business Grant Program.",House,2022-04-05,0.7151,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2487&pn=2935
"An Act amending the act of December 30, 2003 (P.L.441, No.64), known as the Tobacco Product Manufacturer Directory Act, in preliminary provisions, further providing for definitions; in tobacco product manufacturers directory, further providing for directory, for certification, for required information, for agent for service of process and for records and reporting and providing for nonparticipating manufacturer and importer joint and several liability and for surety bond requirements; and imposing duties on the Office of Attorney General.",House,2022-06-21,0.7111,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2689&pn=3266
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, providing for phoenix employee and returnship tax credits; and imposing penalties.",House,2022-10-06,0.7091,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2869&pn=3542
"An Act establishing Recovery-to-work as a pilot program within the Department of Labor and Industry; and providing for local recovery-to-work pilot programs, for incentives to encourage business participation and for powers and duties of the Department of Labor and Industry.",Senate,2023-01-19,0.7014,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0069&pn=0071
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in certification of teachers, further providing for continuing professional development; providing for access to advanced placement courses for all students; establishing the Advanced Placement Teacher Training Program; and imposing duties on the Department of Education and on school entities.",House,2022-10-25,0.7001,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2902&pn=3600
"An Act amending the act of July 19, 1979 (P.L.130, No.48), known as the Health Care Facilities Act, in licensing of health care facilities, providing for hospital pricing transparency; providing for acquisition of health care facilities; and imposing duties on the Department of Health and the Attorney General.",Senate,2023-01-13,0.689,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0083&pn=0033
"An Act amending the act of July 19, 1979 (P.L.130, No.48), known as the Health Care Facilities Act, in licensing of health care facilities, providing for hospital pricing transparency; providing for acquisition of health care facilities; and imposing duties on the Department of Health and the Attorney General.",Senate,2022-09-08,0.6841,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1322&pn=1886
"An Act amending the act of July 19, 1979 (P.L.130, No.48), known as the Health Care Facilities Act, in licensing of health care facilities, providing for hospital pricing transparency; providing for acquisition of health care facilities; and imposing duties on the Department of Health and the Attorney General.",House,2022-06-23,0.6809,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2704&pn=3298
"An Act amending the act of May 16, 1923 (P.L.207, No.153), referred to as the Municipal Claim and Tax Lien Law, further providing for municipal claims first lien, cities of first class, docketing, judgment and execution, for cities of the first class, recovery of judgment and sale free from claims, for redemption and for rule to show cause, decree, service and notice and providing for disposition of property in cities of the second class.",Senate,2023-01-20,0.6737,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0202&pn=0083
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, providing for veterans property tax and rent rebate assistance; establishing the Veterans Property Tax and Rent Rebate Assistance account; imposing penalties; and making a transfer.",Senate,2023-01-31,0.6707,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0091&pn=0149
"An Act amending the act of April 9, 1929 (P.L.177, No.175), known as The Administrative Code of 1929, providing for internal auditing; and imposing duties on the Auditor General.",House,2022-04-01,0.6638,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2479&pn=2924
"An Act amending the act of June 3, 1937 (P.L.1333, No.320), known as the Pennsylvania Election Code, in Secretary of the Commonwealth, further providing for powers and duties of the Secretary of the Commonwealth; in primary and election expenses, further providing for definitions, for organization of political committees, treasurer and assistant treasurer and records of candidate and committees, for registration and for reporting by candidate and political committees and other persons, providing for limitations on certain contributions, further providing for late filing fee and certificate of filing, for contributions or expenditures by national banks, corporations or unincorporated associations, for advertising and for reports by business entities and publication by Secretary of the Commonwealth and providing for independent expenditures and for independent expenditure evaluation; and providing for corporate political accountability.",Senate,2022-06-16,0.6508,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=0011&pn=1766
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, providing for Building Opportunity Through Out-of-School Time Grant Program; establishing the Building Opportunity Through Out-of-School Time Fund; and making an appropriation.",House,2022-06-01,0.6459,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2429&pn=3178
"An Act amending Title 43 (Labor) of the Pennsylvania Consolidated Statutes, providing for preliminary provisions and for labor protections.",House,2022-10-21,0.6389,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2892&pn=3580
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, in certification of teachers, further providing for CPR instruction and providing for procedures regarding response to cardiac arrest and for donations for use related to CPR and AED instruction; and, in school health services, repealing provisions relating to automatic external defibrillators and providing for availability and specifications of automated external defibrillators.",Senate,2023-02-21,0.6305,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=S&billTyp=B&billNbr=0375&pn=0318
"An Act providing for filtered devices required, for manufacturer liability, for damages and for civil action for enforcement and penalties.",House,2022-09-30,0.6259,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2865&pn=3536
"An Act amending the act of April 12, 1951 (P.L.90, No.21), known as the Liquor Code, in preliminary provisions, further providing for definitions; and, in licenses and regulations relating to liquor, alcohol and malt and brewed beverages, further providing for applications for hotel, restaurant and club liquor licenses, for issuance, transfer or extension of hotel, restaurant and club liquor licenses, for license fees, for sale of malt or brewed beverages by liquor licensees and for malt and brewed beverages manufacturers', distributors' and importing distributors' licenses.",House,2022-03-31,0.6254,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2467&pn=2912
"A Resolution impeaching Lawrence Samuel Krasner, District Attorney of Philadelphia, for misbehavior in office; and providing for the appointment of trial managers.",House,2022-10-27,0.622,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=R&billNbr=0240&pn=3607
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, establishing the Start-up Investment Tax Credit Program.",House,2022-01-08,0.6184,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2215&pn=2581
"An Act amending Title 5 (Athletics and Sports) of the Pennsylvania Consolidated Statutes, extensively revising the Uniform Athlete Agents Act; providing for intercollegiate athletics; making related and inconsistent repeals; and making an editorial change.",House,2022-05-27,0.6145,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2633&pn=3177
"An Act amending Title 5 (Athletics and Sports) of the Pennsylvania Consolidated Statutes, extensively revising the Uniform Athlete Agents Act; making repeals; and making an editorial change.",Senate,2022-06-08,0.6138,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1268&pn=1718
"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, establishing the Pandemic Education Savings Account Grant Program and the COVID-State Fiscal Recovery Restricted Account; and imposing powers and duties on the Department of Education.",Senate,2022-01-12,0.6124,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=1015&pn=1319
"An Act amending the act of April 9, 1929 (P.L.343, No.176), known as The Fiscal Code, providing for Commonwealth grant accountability and transparency.",House,2022-04-01,0.6048,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2480&pn=2925
"An Act amending Title 63 (Professions and Occupations (State Licensed)) of the Pennsylvania Consolidated Statutes, providing for independent contractors; imposing duties on the Department of Labor and Industry and the Secretary of Labor and Industry; establishing the Labor Broker Registration Account; imposing penalties; and making a related repeal.",House,2022-09-15,0.5972,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2810&pn=3471
"An Act amending the act of March 4, 1971 (P.L.6, No.2), known as the Tax Reform Code of 1971, providing for tax credits for rehabilitation and reconstruction of certain factory and mill buildings and for a business tax credit.",House,2022-01-25,0.5949,http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2280&pn=2662
